[VAMS][2018-05-03 14:46:24,024] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,401] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,401] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,402] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,402] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,403] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,403] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,404] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,404] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,405] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,405] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,405] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,405] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,405] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,405] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,405] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 14:46:24,405] INFO | Thread=========》  建立连接失败....... | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(76)
[VAMS][2018-05-03 14:46:24,405] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
